"MARCA_RECURSO_INSUFICIENTE";"CUADRILLA DESASIGNADA";"COD_MOVIL";"TIPO";"ESTADO EVENTO";"ESTADO TERMINACION";"CODIGO AMBITO";"COD ELEMENTO AVERIADO";"COD CONDICION";"BAREMO";"PRECIO"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P24";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"B07";"14";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"F03";"16";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P16";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T12";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"82";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C43";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"17";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P02";"43";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S02";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"81";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"I02";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P24";"82";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P04";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"C24";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"C24";"14";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"T16";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"44";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P28";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T16";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P30";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"D03";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"78";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P16";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C15";"19";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"B07";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"03";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"B07";"10";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C44";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"E05";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"Z01";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"B07";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C41";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S03";"52";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S03";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"Z01";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P23";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"25";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"G01";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"G01";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"16";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T20";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P16";"11";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"T15";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P04";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P16";"58";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"S03";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"B07";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C15";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"D03";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"C12";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"78";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"B07";"43";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"C01";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"T16";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"C12";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"14";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P30";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"G01";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"54";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P16";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T20";"38";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P24";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S02";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P02";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P02";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"S03";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"B07";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S03";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P16";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"Z01";"39";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"A07";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"14";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T15";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"G02";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"G01";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S03";"78";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"E05";"40";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T16";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S02";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P34";"05";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"14";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P34";"22";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T16";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C20";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"12";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"A07";"55";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P34";"16";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"S03";"89";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T20";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"T16";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"78";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P23";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"61";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"C18";"43";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P28";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"S05";"66";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P24";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"01";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T20";"69";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T20";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"92";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"Z01";"37";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P31";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"U02";"37";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"T24";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S03";"37";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"D03";"01";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"T16";"85";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P03";"43";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"Z01";"29";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"S03";"37";"MANTENIMIENTO MENOR MT";"23789"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"2";"T16";"37";"MANTENIMIENTO MENOR MT";"23789"
